Año,Semana,Canales,Kilos,peso promedio,Lomo,Pierna,Espaldilla,Tocino ch,Filete,Papada,Cabeza lomo,Total
2025,36," 2,000 "," 186,467 ",93.23,12.74%,20.28%,10.77%,12.68%,0.66%,0.07%,4.91%,61.38%
102111,BOLSA FUELLE POLIPAPEL 65+48X75,0R20,AP05,PZA,197,467.31,08/06/2026
100167,"BOLSA C/CUBREHUESO 11""X31"" (100278789)",0R20,AP01,PZA,193,"4,593.27",08/06/2026
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP02,PZA,151,"2,320.21",08/06/2026
10000144,TAPA KRAFT SONORA,0R20,AP02,PZA,97,859.96,08/06/2026
212212M2,CONDIMENTO CARNE AL PASTOR KEKEN,0R20,AP03,KG,86.163,"14,476.70",08/06/2026
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP01,KG,74.45,"9,729.55",08/06/2026
212176M2,CONDIMENTO ADOBO P/MILANESA KEKEN,0R20,AP03,KG,67.712,"10,836.53",08/06/2026
212429M2,CONSERVADOR CITRAL NISSIN,0R20,AP03,KG,66.12,"15,251.33",08/06/2026
10000264,BOLSA DE FUELLE 73X80+35/200 NAT,0R20,AP03,KG,58.367,"3,479.38",08/06/2026
212201M2,CONDIMENTO MRD AL AJO KEKEN MA&FB,0R20,AP03,KG,56.25,"5,372.14",08/06/2026
212631M2,HUMO LÍQUIDO POLY C10,0R20,AP08,KG,53.88,"6,084.66",08/06/2026
212152M2,CURE DOUBLE SALT,0R20,AP03,KG,47.627,"2,357.92",08/06/2026
102111,BOLSA FUELLE POLIPAPEL 65+48X75,0R20,AP08,PZA,46,109.12,08/06/2026
212162M2,CONDIMENTO SAZONADOR MARINADO Nº3 F/H,0R20,AP03,KG,37.036,"3,792.74",08/06/2026
10000268,BOLSA DE 30 X 90/150 NATURAL,0R20,AP01,KG,36.35,"2,067.42",08/06/2026
212225M2,ACHIOTE P/MILANESA YUCATECA KEKEN GRIFFI,0R20,AP03,KG,27.662,"3,767.41",08/06/2026
10000263,BOLSA DE 40 X 60/150 NATURAL,0R20,AP01,KG,26.929,"1,575.21",08/06/2026
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP01,PZA,26.822,"4,068.88",08/06/2026
212128M2,MARINADOR PARRILLA GRILLED BACON #5044,0R20,AP03,KG,25.986,"12,259.73",08/06/2026
102111,BOLSA FUELLE POLIPAPEL 65+48X75,0R20,AP09,PZA,24,56.93,08/06/2026
10000144,TAPA KRAFT SONORA,0R20,AP03,PZA,24,212.77,08/06/2026
10000145,FONDO KRAFT SONORA,0R20,AP03,PZA,24,216.37,08/06/2026
100042,BOLSA PARA COMBO 160 X 40 X 2.40/400,0R20,AP01,PZA,23,"1,344.07",08/06/2026
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP07,KG,22.364,"2,922.65",08/06/2026
K29026369,AGUA PURIFICADA RISCO,0R20,AP03,PZA,21.83,742.22,08/06/2026
212529M2,PIMENTON DULCE 120 ASTAS HEAT,0R20,AP03,KG,21.512,"2,380.39",08/06/2026
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP02,PZA,21.018,"3,188.42",08/06/2026
K29026369,AGUA PURIFICADA RISCO,0R20,AP07,PZA,20.999,713.97,08/06/2026
10000265,BOLSA DE 60X90/300 B.D NATURAL,0R20,AP01,KG,17.419,"1,147.74",08/06/2026
212594M2,HUMO LIQUIDO,0R20,AP03,KG,15.981,"1,557.78",08/06/2026
10000263,BOLSA DE 40 X 60/150 NATURAL,0R20,AP03,KG,15.786,923.40,08/06/2026
212627M2,PEREJIL EN HOJUELA BX 2,0R20,AP03,KG,14.505,"4,721.56",08/06/2026
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP03,ROL,11.888,"1,767.62",08/06/2026
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP02,ROL,10.893,"1,619.68",08/06/2026
102097,ETIQUETA TRIANG CARNE DE CERDO IRAPUATO,0R20,AP02,TS,10.645,"6,450.87",08/06/2026
101969,STOCKINETTE NORMAL PRESENTACION 15 KG,0R20,AP08,KG,9.48,"1,166.61",08/06/2026
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP03,PZA,9.141,"1,386.68",08/06/2026
10000264,BOLSA DE FUELLE 73X80+35/200 NAT,0R20,AP07,KG,8.347,497.58,08/06/2026
212102M2,NARANJA AGRIA,0R20,AP03,PZA,8.171,"1,470.78",08/06/2026
212093M2,CONDIMENTO PARA HAMBURGUESA,0R20,AP03,PZA,6.986,"8,105.22",08/06/2026
212097M2,AJO DESIDRATADO GRANULAR FINO,0R20,AP03,PZA,6.69,"50,894.09",08/06/2026
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP09,ROL,6.39,950.13,08/06/2026
212633M2,GARDATECH NK 05,0R20,AP02,KG,5.354,615.38,08/06/2026
102097,ETIQUETA TRIANG CARNE DE CERDO IRAPUATO,0R20,AP09,TS,5.079,"3,077.87",08/06/2026
212094M2,MARINADOR MEZQUITE,0R20,AP03,PZA,4.857,"25,232.11",08/06/2026
10000265,BOLSA DE 60X90/300 B.D NATURAL,0R20,AP05,KG,3.332,219.55,08/06/2026
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP01,TS,3.132,460.68,08/06/2026
10000343,"PAPEL P/HAMBURG. 14 X 14 5 1/2"" CUADRADO",0R20,AP03,CA,2.436,"19,438.68",08/06/2026
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP02,TS,2.163,318.15,08/06/2026
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP03,ROL,2.005,"1,625.33",08/06/2026
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP02,ROL,1.696,"1,374.84",08/06/2026
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP03,TS,1.569,230.78,08/06/2026
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP05,PZA,1.424,216.02,08/06/2026
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP09,PZA,1.313,199.18,08/06/2026
212270M2,UNIDAD P/SUAVIZADO CARNE F.F. SCR 3.0,0R20,AP07,BOL,1.12,"3,684.73",08/06/2026
10000145,FONDO KRAFT SONORA,0R20,AP02,PZA,1,9.02,08/06/2026
212098M2,MARINADOR NATURAL,0R20,AP03,PZA,0.974,"2,010.92",08/06/2026
212630M2,COLOR CARMIN 5 % LIQUIDO,0R20,AP07,KG,0.9,623.13,08/06/2026
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP05,ROL,0.831,673.64,08/06/2026
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP01,ROL,0.668,541.51,08/06/2026
102140,HILO GRUESO (45) POLIESTER 54 HEBRAS,0R20,AP07,CJ,0.477,697.37,08/06/2026
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP09,ROL,0.405,328.31,08/06/2026
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP05,KG,0.394,51.49,08/06/2026
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP02,KG,0.326,42.60,08/06/2026
212233M2,ADITIVO KKN ENHANCE SACO 25 KG,0R20,AP07,BOL,0.214,"1,717.78",08/06/2026
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP03,KG,0.148,19.34,08/06/2026
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP08,PZA,0.077,11.68,08/06/2026
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP07,PZA,0.072,10.92,08/06/2026
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP05,TS,0.035,5.15,08/06/2026
